Age,DailyRate,DistanceFromHome,EnvironmentSatisfaction,HourlyRate,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,TotalWorkingYears,YearsAtCompany,YearsWithCurrManager,Attrition
35,622,14,3,39,Laboratory Technician,2,3743,10074,1,24,4,5,4,2,Yes
24,1448,1,1,62,Sales Representative,2,3202,21972,1,16,2,6,5,4,Yes
19,528,22,4,50,Sales Representative,3,1675,26820,1,19,4,0,0,0,Yes
21,1334,10,3,36,Laboratory Technician,1,1416,17258,1,13,1,1,1,0,Yes
50,959,1,4,81,Sales Executive,3,4728,17251,3,14,4,5,0,0,Yes
33,603,9,1,77,Sales Executive,1,8224,18385,0,17,1,6,5,3,Yes
28,1366,24,2,72,Healthcare Representative,1,8722,12355,1,12,1,10,10,9,Yes
34,1362,19,1,67,Sales Executive,4,5304,4652,8,13,2,9,5,4,Yes
52,266,2,1,57,Manager,4,19845,25846,1,15,4,33,32,9,Yes
41,1102,1,2,94,Sales Executive,4,5993,19479,8,11,1,8,6,5,Yes
30,1005,3,4,88,Research Scientist,1,2657,8556,5,11,3,8,5,4,Yes
55,436,2,3,37,Sales Executive,4,5160,21519,4,16,3,12,9,3,Yes
20,769,9,4,54,Sales Representative,4,2323,17205,1,14,2,2,2,2,Yes
20,1097,11,4,98,Research Scientist,1,2600,18275,1,15,1,1,1,0,Yes
18,230,3,3,54,Laboratory Technician,3,1420,25233,1,13,3,0,0,0,Yes
26,1146,8,4,38,Sales Executive,1,5326,3064,6,17,3,6,4,2,Yes
53,1168,24,1,66,Sales Executive,1,10448,5843,6,13,2,15,2,2,Yes
50,410,28,4,39,Sales Executive,1,10854,16586,4,13,2,20,3,0,Yes
35,622,14,3,39,Laboratory Technician,2,3743,10074,1,24,4,5,4,2,Yes
28,1366,24,2,72,Healthcare Representative,1,8722,12355,1,12,1,10,10,9,Yes
37,807,6,3,63,Human Resources,1,2073,23648,4,22,4,7,3,2,Yes
38,903,2,3,81,Manufacturing Director,2,4855,7653,4,11,1,7,5,4,Yes
31,754,26,1,63,Sales Executive,4,5617,21075,1,11,3,10,10,8,Yes
35,737,10,4,55,Sales Executive,1,10306,21530,9,17,3,15,13,0,Yes
18,544,3,2,70,Sales Representative,4,1569,18420,1,12,3,0,0,0,Yes
34,988,23,2,43,Human Resources,1,9950,11533,9,15,3,11,3,2,Yes
58,147,23,4,94,Healthcare Representative,4,10312,3465,1,12,4,40,40,6,Yes
58,286,2,4,31,Research Director,2,19246,25761,7,12,4,40,31,8,Yes
35,880,12,4,36,Sales Executive,4,4581,10414,3,24,1,13,11,7,Yes
30,448,12,2,74,Sales Representative,1,2033,14470,1,18,3,1,1,0,Yes
44,621,15,1,73,Healthcare Representative,4,7978,14075,1,11,4,10,10,5,Yes
28,1485,12,3,79,Laboratory Technician,4,2515,22955,1,11,4,1,1,0,Yes
29,115,13,1,51,Sales Executive,2,5765,17485,5,11,1,7,5,0,Yes
27,1337,22,1,58,Human Resources,2,2863,19555,1,12,1,1,1,0,Yes
33,527,1,4,63,Research Scientist,4,2686,5207,1,13,3,10,10,8,Yes
31,561,3,4,33,Research Scientist,3,4084,4156,1,12,1,7,7,7,Yes
41,1356,20,2,70,Sales Representative,2,3140,21728,1,22,4,4,4,2,Yes
33,211,16,1,74,Sales Executive,1,8564,10092,2,20,3,11,0,0,Yes
29,459,24,4,73,Research Scientist,4,2439,14753,1,24,2,1,1,0,Yes
34,988,23,2,43,Human Resources,1,9950,11533,9,15,3,11,3,2,Yes
26,950,4,4,48,Sales Executive,4,5828,8450,1,12,2,8,8,4,Yes
28,890,2,3,46,Research Scientist,3,4382,16374,6,17,4,5,2,1,Yes
28,329,24,3,51,Laboratory Technician,2,2408,7324,1,17,3,1,1,0,Yes
48,708,7,4,95,Sales Representative,3,2655,11740,2,11,3,19,9,7,Yes
30,600,8,3,66,Human Resources,4,2180,9732,6,11,3,6,4,2,Yes
28,1485,12,3,79,Laboratory Technician,4,2515,22955,1,11,4,1,1,0,Yes
29,350,13,1,56,Human Resources,1,2335,3157,4,15,4,4,2,0,Yes
29,350,13,1,56,Human Resources,1,2335,3157,4,15,4,4,2,0,Yes
31,523,2,2,94,Laboratory Technician,4,3722,21081,6,13,3,7,2,2,Yes
42,933,19,3,57,Research Scientist,3,2759,20366,6,12,4,7,2,2,Yes
33,465,2,1,39,Laboratory Technician,1,2707,21509,7,20,1,13,9,7,Yes
32,374,25,1,87,Laboratory Technician,4,2795,18016,1,24,3,1,1,1,Yes
32,1045,4,4,32,Sales Executive,4,10400,25812,1,11,3,14,14,8,Yes
30,945,9,2,89,Sales Representative,4,1081,16019,1,13,3,1,1,0,Yes
58,781,2,4,57,Laboratory Technician,4,2380,13384,9,14,4,3,1,0,Yes
19,528,22,4,50,Sales Representative,3,1675,26820,1,19,4,0,0,0,Yes
26,1357,25,1,48,Laboratory Technician,3,2293,10558,1,12,3,1,1,1,Yes
34,988,23,2,43,Human Resources,1,9950,11533,9,15,3,11,3,2,Yes
32,374,25,1,87,Laboratory Technician,4,2795,18016,1,24,3,1,1,1,Yes
30,1005,3,4,88,Research Scientist,1,2657,8556,5,11,3,8,5,4,Yes
34,790,24,1,40,Sales Executive,2,4599,7815,0,23,3,16,15,10,Yes
22,391,7,4,75,Research Scientist,2,2472,26092,1,23,1,1,1,0,Yes
39,203,2,1,84,Healthcare Representative,4,12169,13547,7,11,4,21,18,5,Yes
22,1256,3,3,48,Research Scientist,4,2853,4223,0,11,2,1,0,0,Yes
30,740,1,2,64,Sales Executive,1,9714,5323,1,11,4,10,10,7,Yes
55,436,2,3,37,Sales Executive,4,5160,21519,4,16,3,12,9,3,Yes
41,1102,1,2,94,Sales Executive,4,5993,19479,8,11,1,8,6,5,Yes
34,988,23,2,43,Human Resources,1,9950,11533,9,15,3,11,3,2,Yes
50,410,28,4,39,Sales Executive,1,10854,16586,4,13,2,20,3,0,Yes
36,1218,9,3,82,Sales Representative,1,3407,6986,7,23,2,10,5,3,Yes
37,807,6,3,63,Human Resources,1,2073,23648,4,22,4,7,3,2,Yes
31,542,20,2,71,Sales Executive,3,4559,24788,3,11,3,4,2,2,Yes
20,1362,10,4,32,Research Scientist,3,1009,26999,1,11,4,1,1,1,Yes
37,1373,2,4,92,Laboratory Technician,3,2090,2396,6,15,2,7,0,0,Yes
29,459,24,4,73,Research Scientist,4,2439,14753,1,24,2,1,1,0,Yes
51,1323,4,1,34,Research Scientist,3,2461,10332,9,12,3,18,10,7,Yes
31,1060,1,4,54,Sales Representative,2,2302,8319,1,11,1,3,3,2,Yes
32,414,2,3,82,Sales Executive,2,9907,26186,7,12,3,7,2,2,Yes
28,654,1,1,67,Research Scientist,2,2216,3872,7,13,4,10,7,7,Yes
45,1449,2,1,94,Manager,2,18824,2493,2,16,1,26,24,11,Yes
33,603,9,1,77,Sales Executive,1,8224,18385,0,17,1,6,5,3,Yes
28,1496,1,1,92,Sales Representative,3,2909,15747,3,15,4,5,3,2,Yes
55,267,13,1,85,Sales Executive,3,13695,9277,6,17,3,24,19,8,Yes
36,660,15,1,81,Laboratory Technician,3,4834,7858,7,14,2,9,1,0,Yes
32,1045,4,4,32,Sales Executive,4,10400,25812,1,11,3,14,14,8,Yes
44,935,3,1,89,Laboratory Technician,1,2362,14669,4,12,3,10,3,2,Yes
38,903,2,3,81,Manufacturing Director,2,4855,7653,4,11,1,7,5,4,Yes
29,115,13,1,51,Sales Executive,2,5765,17485,5,11,1,7,5,0,Yes
31,202,8,1,34,Research Scientist,2,1261,22262,1,12,3,1,1,0,Yes
58,781,2,4,57,Laboratory Technician,4,2380,13384,9,14,4,3,1,0,Yes
48,626,1,1,98,Laboratory Technician,3,5381,19294,9,13,4,23,1,0,Yes
33,587,10,1,38,Laboratory Technician,4,3408,6705,7,13,1,8,4,3,Yes
19,489,2,1,52,Human Resources,4,2564,18437,1,12,3,1,1,0,Yes
44,935,3,1,89,Laboratory Technician,1,2362,14669,4,12,3,10,3,2,Yes
49,1475,28,1,97,Laboratory Technician,1,4284,22710,3,20,1,20,4,3,Yes
32,1474,11,4,60,Sales Executive,3,4707,23914,8,12,4,6,4,2,Yes
28,529,2,1,79,Laboratory Technician,3,3485,14935,2,11,3,5,0,0,Yes
47,666,29,1,88,Manager,2,11849,10268,1,12,4,10,10,9,Yes
41,1356,20,2,70,Sales Representative,2,3140,21728,1,22,4,4,4,2,Yes
31,874,15,3,72,Laboratory Technician,3,2610,6233,1,12,3,2,2,2,Yes
48,626,1,1,98,Laboratory Technician,3,5381,19294,9,13,4,23,1,0,Yes
49,1184,11,3,43,Sales Executive,4,7654,5860,1,18,1,9,9,7,Yes
26,1449,16,1,45,Laboratory Technician,2,2373,14180,2,13,4,5,3,2,Yes
44,1376,1,2,91,Human Resources,1,10482,2326,9,14,4,24,20,6,Yes
30,334,26,3,52,Sales Executive,1,6696,22967,5,15,3,9,6,1,Yes
26,920,20,4,69,Human Resources,2,2148,6889,0,11,3,6,5,4,Yes
33,1076,3,1,70,Research Scientist,1,3348,3164,1,11,1,10,10,7,Yes
23,1243,6,3,63,Laboratory Technician,1,1601,3445,1,21,3,1,0,0,Yes
24,813,1,2,61,Research Scientist,4,2293,3020,2,16,1,6,2,0,Yes
58,286,2,4,31,Research Director,2,19246,25761,7,12,4,40,31,8,Yes
44,621,15,1,73,Healthcare Representative,4,7978,14075,1,11,4,10,10,5,Yes
36,1456,13,2,96,Sales Executive,1,6134,8658,5,13,2,16,2,2,Yes
23,1243,6,3,63,Laboratory Technician,1,1601,3445,1,21,3,1,0,0,Yes
58,601,7,3,53,Manufacturing Director,1,10008,12023,7,14,4,31,10,9,Yes
29,906,10,4,92,Research Scientist,1,2404,11479,6,20,3,3,0,0,Yes
41,1085,2,2,57,Laboratory Technician,4,2778,17725,4,13,3,10,7,0,Yes
33,1017,25,1,55,Research Scientist,2,2313,2993,4,20,2,5,2,2,Yes
23,1320,8,4,93,Laboratory Technician,3,3989,20586,1,11,1,5,5,2,Yes
34,1362,19,1,67,Sales Executive,4,5304,4652,8,13,2,9,5,4,Yes
31,335,9,3,46,Research Scientist,1,2321,10322,0,22,1,4,3,2,Yes
50,410,28,4,39,Sales Executive,1,10854,16586,4,13,2,20,3,0,Yes
24,1287,7,1,55,Laboratory Technician,3,2886,14168,1,16,4,6,6,2,Yes
39,360,23,3,93,Research Scientist,1,3904,22154,0,13,1,6,5,3,Yes
37,1141,11,1,61,Healthcare Representative,2,4777,14382,5,15,1,15,1,0,Yes
31,703,2,3,90,Sales Representative,4,2785,11882,7,14,3,3,1,0,Yes
31,359,18,4,89,Human Resources,1,2956,21495,0,17,3,2,1,0,Yes
31,249,6,2,76,Sales Executive,3,6172,20739,4,18,2,12,7,7,Yes
31,703,2,3,90,Sales Representative,4,2785,11882,7,14,3,3,1,0,Yes
39,203,2,1,84,Healthcare Representative,4,12169,13547,7,11,4,21,18,5,Yes
58,781,2,4,57,Laboratory Technician,4,2380,13384,9,14,4,3,1,0,Yes
47,1093,9,3,82,Sales Executive,3,12936,24164,7,11,3,25,23,10,Yes
45,1449,2,1,94,Manager,2,18824,2493,2,16,1,26,24,11,Yes
35,737,10,4,55,Sales Executive,1,10306,21530,9,17,3,15,13,0,Yes
28,1475,13,4,84,Sales Executive,3,9854,23352,3,11,4,6,2,2,Yes
34,1107,9,1,52,Human Resources,3,2742,3072,1,15,4,2,2,2,Yes
29,341,1,2,48,Sales Representative,3,2800,23522,6,19,3,5,3,2,Yes
29,992,1,3,85,Research Scientist,3,2058,19757,0,14,4,7,6,5,Yes
22,1294,8,3,79,Laboratory Technician,1,2398,15999,1,17,3,1,1,0,Yes
31,754,26,1,63,Sales Executive,4,5617,21075,1,11,3,10,10,8,Yes
55,436,2,3,37,Sales Executive,4,5160,21519,4,16,3,12,9,3,Yes
45,1449,2,1,94,Manager,2,18824,2493,2,16,1,26,24,11,Yes
25,599,24,3,73,Sales Representative,4,1118,8040,1,14,4,1,1,0,Yes
28,329,24,3,51,Laboratory Technician,2,2408,7324,1,17,3,1,1,0,Yes
34,967,16,4,85,Research Scientist,1,2307,14460,1,23,2,5,5,0,Yes
29,896,18,3,86,Research Scientist,4,2389,14961,1,13,3,4,4,1,Yes
48,626,1,1,98,Laboratory Technician,3,5381,19294,9,13,4,23,1,0,Yes
40,1479,24,2,100,Sales Executive,2,13194,17071,4,16,4,22,1,0,Yes
29,224,1,1,100,Research Scientist,1,2362,7568,6,13,3,11,9,7,Yes
28,1434,5,3,50,Laboratory Technician,3,3441,11179,1,13,3,2,2,2,Yes
19,528,22,4,50,Sales Representative,3,1675,26820,1,19,4,0,0,0,Yes
31,359,18,4,89,Human Resources,1,2956,21495,0,17,3,2,1,0,Yes
29,341,1,2,48,Sales Representative,3,2800,23522,6,19,3,5,3,2,Yes
41,1085,2,2,57,Laboratory Technician,4,2778,17725,4,13,3,10,7,0,Yes
35,556,23,2,50,Manufacturing Director,3,5916,15497,3,13,1,8,1,1,Yes
20,871,6,4,66,Laboratory Technician,4,2926,19783,1,18,2,1,1,0,Yes
40,1479,24,2,100,Sales Executive,2,13194,17071,4,16,4,22,1,0,Yes
24,1448,1,1,62,Sales Representative,2,3202,21972,1,16,2,6,5,4,Yes
28,654,1,1,67,Research Scientist,2,2216,3872,7,13,4,10,7,7,Yes
58,289,2,4,51,Research Scientist,3,2479,26227,4,24,1,7,1,0,Yes
31,359,18,4,89,Human Resources,1,2956,21495,0,17,3,2,1,0,Yes
33,527,1,4,63,Research Scientist,4,2686,5207,1,13,3,10,10,8,Yes
31,874,15,3,72,Laboratory Technician,3,2610,6233,1,12,3,2,2,2,Yes
35,104,2,1,69,Laboratory Technician,1,2074,26619,1,12,4,1,1,0,Yes
34,658,7,1,66,Laboratory Technician,3,6074,22887,1,24,4,9,9,6,Yes
34,1107,9,1,52,Human Resources,3,2742,3072,1,15,4,2,2,2,Yes
32,374,25,1,87,Laboratory Technician,4,2795,18016,1,24,3,1,1,1,Yes
33,603,9,1,77,Sales Executive,1,8224,18385,0,17,1,6,5,3,Yes
38,903,2,3,81,Manufacturing Director,2,4855,7653,4,11,1,7,5,4,Yes
23,638,9,4,33,Sales Representative,1,1790,26956,1,19,1,1,1,0,Yes
22,1256,3,3,48,Research Scientist,4,2853,4223,0,11,2,1,0,0,Yes
30,448,12,2,74,Sales Representative,1,2033,14470,1,18,3,1,1,0,Yes
50,869,3,1,86,Sales Representative,3,2683,3810,1,14,3,3,3,2,Yes
23,427,7,3,99,Sales Representative,4,2275,25103,1,21,2,3,3,2,Yes
19,303,2,2,47,Laboratory Technician,4,1102,9241,1,22,3,1,1,0,Yes
33,211,16,1,74,Sales Executive,1,8564,10092,2,20,3,11,0,0,Yes
22,391,7,4,75,Research Scientist,2,2472,26092,1,23,1,1,1,0,Yes
51,1323,4,1,34,Research Scientist,3,2461,10332,9,12,3,18,10,7,Yes
29,318,8,2,77,Laboratory Technician,1,2119,4759,1,11,4,7,7,7,Yes
50,562,8,2,50,Sales Executive,3,6796,23452,3,14,1,18,4,3,Yes
37,625,1,1,46,Sales Executive,3,10609,14922,5,11,3,17,14,7,Yes
28,1485,12,3,79,Laboratory Technician,4,2515,22955,1,11,4,1,1,0,Yes
35,622,14,3,39,Laboratory Technician,2,3743,10074,1,24,4,5,4,2,Yes
34,988,23,2,43,Human Resources,1,9950,11533,9,15,3,11,3,2,Yes
29,341,1,2,48,Sales Representative,3,2800,23522,6,19,3,5,3,2,Yes
33,603,9,1,77,Sales Executive,1,8224,18385,0,17,1,6,5,3,Yes
51,1150,8,1,53,Manufacturing Director,4,10650,25150,2,15,4,18,4,3,Yes
34,790,24,1,40,Sales Executive,2,4599,7815,0,23,3,16,15,10,Yes
36,885,16,3,43,Laboratory Technician,1,2743,8269,1,16,3,18,17,14,Yes
34,234,9,4,93,Laboratory Technician,1,5346,6208,4,17,3,11,7,7,Yes
32,238,5,1,47,Research Scientist,3,2432,15318,3,14,1,8,4,3,Yes
21,756,1,1,99,Sales Representative,2,2174,9150,1,11,3,3,3,2,Yes
25,599,24,3,73,Sales Representative,4,1118,8040,1,14,4,1,1,0,Yes
28,1485,12,3,79,Laboratory Technician,4,2515,22955,1,11,4,1,1,0,Yes
21,156,12,3,90,Sales Representative,2,2716,25422,1,15,4,1,1,0,Yes
33,465,2,1,39,Laboratory Technician,1,2707,21509,7,20,1,13,9,7,Yes
20,129,4,1,84,Laboratory Technician,1,2973,13008,1,19,2,1,1,0,Yes
24,381,9,2,89,Laboratory Technician,1,3172,16998,2,11,3,4,0,0,Yes
31,307,29,3,71,Laboratory Technician,2,3479,11652,0,11,2,6,5,4,Yes
30,740,1,2,64,Sales Executive,1,9714,5323,1,11,4,10,10,7,Yes
27,135,17,4,51,Research Scientist,3,2394,25681,1,13,4,8,8,7,Yes
29,408,23,4,45,Sales Executive,1,7336,11162,1,13,1,11,11,10,Yes
22,391,7,4,75,Research Scientist,2,2472,26092,1,23,1,1,1,0,Yes
52,266,2,1,57,Manager,4,19845,25846,1,15,4,33,32,9,Yes
25,1219,4,4,32,Laboratory Technician,4,3691,4605,1,15,2,7,7,6,Yes
55,267,13,1,85,Sales Executive,3,13695,9277,6,17,3,24,19,8,Yes
26,920,20,4,69,Human Resources,2,2148,6889,0,11,3,6,5,4,Yes
46,1254,10,3,64,Sales Executive,2,7314,14011,5,21,3,14,8,7,Yes
56,310,7,4,72,Laboratory Technician,3,2339,3666,8,11,4,14,10,8,Yes
24,1287,7,1,55,Laboratory Technician,3,2886,14168,1,16,4,6,6,2,Yes
44,1097,10,3,96,Research Scientist,3,2936,10826,1,11,3,6,6,2,Yes
30,448,12,2,74,Sales Representative,1,2033,14470,1,18,3,1,1,0,Yes
50,869,3,1,86,Sales Representative,3,2683,3810,1,14,3,3,3,2,Yes
32,1474,11,4,60,Sales Executive,3,4707,23914,8,12,4,6,4,2,Yes
30,740,1,2,64,Sales Executive,1,9714,5323,1,11,4,10,10,7,Yes
50,878,1,2,94,Sales Executive,3,6728,14255,7,12,4,12,6,1,Yes
43,1372,9,1,85,Sales Executive,3,5346,9489,8,13,2,7,4,3,Yes
28,1404,17,3,32,Laboratory Technician,4,2367,18779,5,12,1,6,4,3,Yes
39,895,5,4,56,Sales Representative,4,2086,3335,3,14,3,19,1,0,Yes
39,592,2,1,54,Laboratory Technician,1,3646,17181,2,23,2,11,1,0,Yes
31,874,15,3,72,Laboratory Technician,3,2610,6233,1,12,3,2,2,2,Yes
49,1475,28,1,97,Laboratory Technician,1,4284,22710,3,20,1,20,4,3,Yes
31,667,1,2,50,Sales Representative,3,1359,16154,1,12,2,1,1,0,Yes
50,959,1,4,81,Sales Executive,3,4728,17251,3,14,4,5,0,0,Yes
28,1496,1,1,92,Sales Representative,3,2909,15747,3,15,4,5,3,2,Yes
19,602,1,3,100,Sales Representative,1,2325,20989,0,21,1,1,0,0,Yes
52,266,2,1,57,Manager,4,19845,25846,1,15,4,33,32,9,Yes
40,1329,7,1,73,Laboratory Technician,1,2166,3339,3,14,2,10,4,3,Yes
34,699,6,2,83,Research Scientist,1,2960,17102,2,11,3,8,4,3,Yes
41,1356,20,2,70,Sales Representative,2,3140,21728,1,22,4,4,4,2,Yes
35,662,18,4,67,Sales Executive,3,4614,23288,0,18,3,5,4,2,Yes
31,330,22,4,98,Manufacturing Director,3,6179,21057,1,15,4,10,10,7,Yes
50,562,8,2,50,Sales Executive,3,6796,23452,3,14,1,18,4,3,Yes
28,1009,1,1,45,Laboratory Technician,2,2596,7160,1,15,1,1,1,0,Yes
20,129,4,1,84,Laboratory Technician,1,2973,13008,1,19,2,1,1,0,Yes
19,489,2,1,52,Human Resources,4,2564,18437,1,12,3,1,1,0,Yes
33,527,1,4,63,Research Scientist,4,2686,5207,1,13,3,10,10,8,Yes
43,1372,9,1,85,Sales Executive,3,5346,9489,8,13,2,7,4,3,Yes
26,426,17,2,58,Human Resources,3,2741,22808,0,11,2,8,7,0,Yes
31,359,18,4,89,Human Resources,1,2956,21495,0,17,3,2,1,0,Yes
44,920,24,4,43,Laboratory Technician,3,3161,19920,3,22,4,19,1,0,Yes
33,827,29,1,54,Research Scientist,3,4508,3129,1,22,2,14,13,8,Yes
29,992,1,3,85,Research Scientist,3,2058,19757,0,14,4,7,6,5,Yes
22,1368,4,3,99,Laboratory Technician,3,3894,9129,5,16,3,4,2,2,Yes
52,1030,5,2,64,Sales Executive,2,8446,21534,9,19,3,10,8,7,Yes
34,658,7,1,66,Laboratory Technician,3,6074,22887,1,24,4,9,9,6,Yes
38,903,2,3,81,Manufacturing Director,2,4855,7653,4,11,1,7,5,4,Yes
19,419,21,4,37,Sales Representative,2,2121,9947,1,13,2,1,1,0,Yes
28,289,2,3,38,Laboratory Technician,1,2561,5355,7,11,3,8,0,0,Yes
27,135,17,4,51,Research Scientist,3,2394,25681,1,13,4,8,8,7,Yes
29,805,1,2,36,Laboratory Technician,1,2319,6689,1,11,4,1,1,0,Yes
36,1456,13,2,96,Sales Executive,1,6134,8658,5,13,2,16,2,2,Yes
23,1243,6,3,63,Laboratory Technician,1,1601,3445,1,21,3,1,0,0,Yes
34,658,7,1,66,Laboratory Technician,3,6074,22887,1,24,4,9,9,6,Yes
33,465,2,1,39,Laboratory Technician,1,2707,21509,7,20,1,13,9,7,Yes
20,769,9,4,54,Sales Representative,4,2323,17205,1,14,2,2,2,2,Yes
35,880,12,4,36,Sales Executive,4,4581,10414,3,24,1,13,11,7,Yes
46,377,9,1,52,Sales Executive,4,10096,15986,4,11,1,28,7,3,Yes
31,874,15,3,72,Laboratory Technician,3,2610,6233,1,12,3,2,2,2,Yes
29,459,24,4,73,Research Scientist,4,2439,14753,1,24,2,1,1,0,Yes
20,769,9,4,54,Sales Representative,4,2323,17205,1,14,2,2,2,2,Yes
34,1362,19,1,67,Sales Executive,4,5304,4652,8,13,2,9,5,4,Yes
41,906,5,1,95,Research Scientist,1,2107,20293,6,17,1,5,1,0,Yes
29,459,24,4,73,Research Scientist,4,2439,14753,1,24,2,1,1,0,Yes
24,240,22,4,58,Human Resources,3,1555,11585,1,11,3,1,1,0,Yes
25,688,3,1,91,Laboratory Technician,1,4031,9396,5,13,3,6,2,2,Yes
21,1334,10,3,36,Laboratory Technician,1,1416,17258,1,13,1,1,1,0,Yes
41,1085,2,2,57,Laboratory Technician,4,2778,17725,4,13,3,10,7,0,Yes
27,135,17,4,51,Research Scientist,3,2394,25681,1,13,4,8,8,7,Yes
41,1102,1,2,94,Sales Executive,4,5993,19479,8,11,1,8,6,5,Yes
35,1204,4,4,86,Sales Executive,1,9582,10333,0,22,1,9,8,7,Yes
29,428,9,2,52,Sales Representative,2,2760,14630,1,13,3,2,2,2,Yes
33,118,16,1,69,Sales Executive,1,5324,26507,5,15,3,6,3,2,Yes
28,329,24,3,51,Laboratory Technician,2,2408,7324,1,17,3,1,1,0,Yes
18,544,3,2,70,Sales Representative,4,1569,18420,1,12,3,0,0,0,Yes
40,1479,24,2,100,Sales Executive,2,13194,17071,4,16,4,22,1,0,Yes
21,251,10,1,45,Laboratory Technician,3,2625,25308,1,20,3,2,2,2,Yes
40,575,22,3,68,Sales Executive,3,6380,6110,2,12,1,8,6,0,Yes
44,935,3,1,89,Laboratory Technician,1,2362,14669,4,12,3,10,3,2,Yes
31,330,22,4,98,Manufacturing Director,3,6179,21057,1,15,4,10,10,7,Yes
35,622,14,3,39,Laboratory Technician,2,3743,10074,1,24,4,5,4,2,Yes
26,1330,21,1,37,Laboratory Technician,3,2377,19373,1,20,3,1,1,0,Yes
34,1362,19,1,67,Sales Executive,4,5304,4652,8,13,2,9,5,4,Yes
47,666,29,1,88,Manager,2,11849,10268,1,12,4,10,10,9,Yes
46,377,9,1,52,Sales Executive,4,10096,15986,4,11,1,28,7,3,Yes
31,1060,1,4,54,Sales Representative,2,2302,8319,1,11,1,3,3,2,Yes
46,377,9,1,52,Sales Executive,4,10096,15986,4,11,1,28,7,3,Yes
25,688,3,1,91,Laboratory Technician,1,4031,9396,5,13,3,6,2,2,Yes
26,950,4,4,48,Sales Executive,4,5828,8450,1,12,2,8,8,4,Yes
24,984,17,4,97,Laboratory Technician,2,2210,3372,1,13,1,1,1,0,Yes
20,1362,10,4,32,Research Scientist,3,1009,26999,1,11,4,1,1,1,Yes
20,1097,11,4,98,Research Scientist,1,2600,18275,1,15,1,1,1,0,Yes
34,234,9,4,93,Laboratory Technician,1,5346,6208,4,17,3,11,7,7,Yes
32,964,1,1,34,Sales Executive,2,6735,12147,6,15,2,10,0,0,Yes
27,1337,22,1,58,Human Resources,2,2863,19555,1,12,1,1,1,0,Yes
31,703,2,3,90,Sales Representative,4,2785,11882,7,14,3,3,1,0,Yes
28,1475,13,4,84,Sales Executive,3,9854,23352,3,11,4,6,2,2,Yes
22,1256,3,3,48,Research Scientist,4,2853,4223,0,11,2,1,0,0,Yes
56,441,14,2,72,Research Scientist,2,4963,4510,9,18,1,7,5,3,Yes
31,561,3,4,33,Research Scientist,3,4084,4156,1,12,1,7,7,7,Yes
44,1097,10,3,96,Research Scientist,3,2936,10826,1,11,3,6,6,2,Yes
26,950,4,4,48,Sales Executive,4,5828,8450,1,12,2,8,8,4,Yes
23,638,9,4,33,Sales Representative,1,1790,26956,1,19,1,1,1,0,Yes
52,723,8,3,85,Research Scientist,2,4941,17747,2,15,1,11,8,7,Yes
36,318,9,4,79,Research Scientist,3,3388,21777,0,17,1,2,1,0,Yes
42,481,12,3,44,Sales Executive,1,13758,2447,0,12,2,22,21,14,Yes
52,1030,5,2,64,Sales Executive,2,8446,21534,9,19,3,10,8,7,Yes
41,1102,1,2,94,Sales Executive,4,5993,19479,8,11,1,8,6,5,Yes
35,622,14,3,39,Laboratory Technician,2,3743,10074,1,24,4,5,4,2,Yes
33,350,5,4,34,Sales Representative,3,2851,9150,1,13,2,1,1,0,Yes
20,1097,11,4,98,Research Scientist,1,2600,18275,1,15,1,1,1,0,Yes
28,103,24,3,50,Laboratory Technician,3,2028,12947,5,14,2,6,4,3,Yes
28,1485,12,3,79,Laboratory Technician,4,2515,22955,1,11,4,1,1,0,Yes
26,920,20,4,69,Human Resources,2,2148,6889,0,11,3,6,5,4,Yes
31,561,3,4,33,Research Scientist,3,4084,4156,1,12,1,7,7,7,Yes
32,964,1,1,34,Sales Executive,2,6735,12147,6,15,2,10,0,0,Yes
48,626,1,1,98,Laboratory Technician,3,5381,19294,9,13,4,23,1,0,Yes
32,1474,11,4,60,Sales Executive,3,4707,23914,8,12,4,6,4,2,Yes
34,967,16,4,85,Research Scientist,1,2307,14460,1,23,2,5,5,0,Yes
37,807,6,3,63,Human Resources,1,2073,23648,4,22,4,7,3,2,Yes
24,240,22,4,58,Human Resources,3,1555,11585,1,11,3,1,1,0,Yes
20,500,2,3,49,Sales Representative,3,2044,22052,1,13,4,2,2,2,Yes
30,600,8,3,66,Human Resources,4,2180,9732,6,11,3,6,4,2,Yes
45,1449,2,1,94,Manager,2,18824,2493,2,16,1,26,24,11,Yes
32,1089,7,4,79,Laboratory Technician,3,4883,22845,1,18,1,10,10,1,Yes
35,622,14,3,39,Laboratory Technician,2,3743,10074,1,24,4,5,4,2,Yes
24,813,1,2,61,Research Scientist,4,2293,3020,2,16,1,6,2,0,Yes
52,266,2,1,57,Manager,4,19845,25846,1,15,4,33,32,9,Yes
33,118,16,1,69,Sales Executive,1,5324,26507,5,15,3,6,3,2,Yes
31,703,2,3,90,Sales Representative,4,2785,11882,7,14,3,3,1,0,Yes
23,1243,6,3,63,Laboratory Technician,1,1601,3445,1,21,3,1,0,0,Yes
28,1009,1,1,45,Laboratory Technician,2,2596,7160,1,15,1,1,1,0,Yes
